festival_performer_id,performer_id,festival_id,festival_period
205400,80,48,"[2025-12-14, 2025-12-19)"
205401,195,48,"[2025-12-14, 2025-12-19)"
205407,157,48,"[2025-12-14, 2025-12-19)"
205413,495,48,"[2025-12-14, 2025-12-19)"
205420,573,48,"[2025-12-14, 2025-12-19)"
205423,471,48,"[2025-12-14, 2025-12-19)"
205427,634,48,"[2025-12-14, 2025-12-19)"
205429,709,48,"[2025-12-14, 2025-12-19)"
205430,179,48,"[2025-12-14, 2025-12-19)"
205432,247,49,"[2025-11-11, 2025-11-22)"
205440,281,49,"[2025-11-11, 2025-11-22)"
205441,615,49,"[2025-11-11, 2025-11-22)"
205450,648,49,"[2025-11-11, 2025-11-22)"
205453,112,49,"[2025-11-11, 2025-11-22)"
205458,542,49,"[2025-11-11, 2025-11-22)"
205459,793,49,"[2025-11-11, 2025-11-22)"
205461,173,49,"[2025-11-11, 2025-11-22)"
205469,877,49,"[2025-11-11, 2025-11-22)"
205473,998,49,"[2025-11-11, 2025-11-22)"
205474,393,49,"[2025-11-11, 2025-11-22)"
205480,598,49,"[2025-11-11, 2025-11-22)"
205488,682,49,"[2025-11-11, 2025-11-22)"
205493,884,49,"[2025-11-11, 2025-11-22)"
205496,775,49,"[2025-11-11, 2025-11-22)"
205501,915,49,"[2025-11-11, 2025-11-22)"
205511,591,49,"[2025-11-11, 2025-11-22)"
205513,417,49,"[2025-11-11, 2025-11-22)"
205514,792,49,"[2025-11-11, 2025-11-22)"
205521,771,49,"[2025-11-11, 2025-11-22)"
205528,50,49,"[2025-11-11, 2025-11-22)"
205532,743,50,"[2025-11-05, 2025-11-15)"
205536,41,50,"[2025-11-05, 2025-11-15)"
205537,673,50,"[2025-11-05, 2025-11-15)"
205545,957,50,"[2025-11-05, 2025-11-15)"
205546,953,50,"[2025-11-05, 2025-11-15)"
205548,535,50,"[2025-11-05, 2025-11-15)"
205555,825,50,"[2025-11-05, 2025-11-15)"
205556,839,50,"[2025-11-05, 2025-11-15)"
205558,627,50,"[2025-11-05, 2025-11-15)"
205559,154,50,"[2025-11-05, 2025-11-15)"
205562,349,50,"[2025-11-05, 2025-11-15)"
205573,430,50,"[2025-11-05, 2025-11-15)"
205583,434,50,"[2025-11-05, 2025-11-15)"
205587,484,50,"[2025-11-05, 2025-11-15)"
205591,735,50,"[2025-11-05, 2025-11-15)"
205596,119,50,"[2025-11-05, 2025-11-15)"
205598,48,50,"[2025-11-05, 2025-11-15)"
205599,401,50,"[2025-11-05, 2025-11-15)"
205600,637,50,"[2025-11-05, 2025-11-15)"
205602,963,50,"[2025-11-05, 2025-11-15)"
205609,853,50,"[2025-11-05, 2025-11-15)"
205615,595,50,"[2025-11-05, 2025-11-15)"
205616,76,50,"[2025-11-05, 2025-11-15)"
205618,697,50,"[2025-11-05, 2025-11-15)"
205625,40,50,"[2025-11-05, 2025-11-15)"
205627,890,50,"[2025-11-05, 2025-11-15)"
205630,390,50,"[2025-11-05, 2025-11-15)"
205636,461,51,"[2025-11-09, 2025-11-14)"
205637,972,51,"[2025-11-09, 2025-11-14)"
205638,527,51,"[2025-11-09, 2025-11-14)"
205640,709,51,"[2025-11-09, 2025-11-14)"
205642,404,51,"[2025-11-09, 2025-11-14)"
205648,326,51,"[2025-11-09, 2025-11-14)"
205650,996,51,"[2025-11-09, 2025-11-14)"
205651,61,51,"[2025-11-09, 2025-11-14)"
205652,829,51,"[2025-11-09, 2025-11-14)"
205654,856,51,"[2025-11-09, 2025-11-14)"
205657,414,51,"[2025-11-09, 2025-11-14)"
205659,863,51,"[2025-11-09, 2025-11-14)"
205660,578,51,"[2025-11-09, 2025-11-14)"
205661,462,51,"[2025-11-09, 2025-11-14)"
205662,131,51,"[2025-11-09, 2025-11-14)"
205666,272,51,"[2025-11-09, 2025-11-14)"
205668,613,51,"[2025-11-09, 2025-11-14)"
205670,543,51,"[2025-11-09, 2025-11-14)"
205671,980,51,"[2025-11-09, 2025-11-14)"
205672,139,51,"[2025-11-09, 2025-11-14)"
205673,683,51,"[2025-11-09, 2025-11-14)"
205675,250,51,"[2025-11-09, 2025-11-14)"
205676,238,51,"[2025-11-09, 2025-11-14)"
205678,828,51,"[2025-11-09, 2025-11-14)"
205680,459,51,"[2025-11-09, 2025-11-14)"
205682,145,51,"[2025-11-09, 2025-11-14)"
205683,577,51,"[2025-11-09, 2025-11-14)"
205684,650,51,"[2025-11-09, 2025-11-14)"
205687,204,51,"[2025-11-09, 2025-11-14)"
205688,297,51,"[2025-11-09, 2025-11-14)"
205693,602,51,"[2025-11-09, 2025-11-14)"
205694,409,51,"[2025-11-09, 2025-11-14)"
205698,622,51,"[2025-11-09, 2025-11-14)"
205701,300,51,"[2025-11-09, 2025-11-14)"
205703,397,51,"[2025-11-09, 2025-11-14)"
205706,554,51,"[2025-11-09, 2025-11-14)"
205707,742,51,"[2025-11-09, 2025-11-14)"
205709,546,51,"[2025-11-09, 2025-11-14)"
205710,990,51,"[2025-11-09, 2025-11-14)"
205712,15,51,"[2025-11-09, 2025-11-14)"
205714,803,51,"[2025-11-09, 2025-11-14)"
205717,171,51,"[2025-11-09, 2025-11-14)"
205718,490,51,"[2025-11-09, 2025-11-14)"
205720,340,51,"[2025-11-09, 2025-11-14)"
205722,214,51,"[2025-11-09, 2025-11-14)"
205723,837,51,"[2025-11-09, 2025-11-14)"
205726,528,51,"[2025-11-09, 2025-11-14)"
205727,454,51,"[2025-11-09, 2025-11-14)"
205729,492,51,"[2025-11-09, 2025-11-14)"
205731,913,52,"[2025-11-12, 2025-11-21)"
205732,842,52,"[2025-11-12, 2025-11-21)"
205733,838,52,"[2025-11-12, 2025-11-21)"
205734,445,52,"[2025-11-12, 2025-11-21)"
205737,451,52,"[2025-11-12, 2025-11-21)"
205738,813,52,"[2025-11-12, 2025-11-21)"
205743,934,52,"[2025-11-12, 2025-11-21)"
205753,835,52,"[2025-11-12, 2025-11-21)"
205754,148,52,"[2025-11-12, 2025-11-21)"
205755,871,52,"[2025-11-12, 2025-11-21)"
205766,166,52,"[2025-11-12, 2025-11-21)"
205768,671,52,"[2025-11-12, 2025-11-21)"
205776,447,52,"[2025-11-12, 2025-11-21)"
205784,896,52,"[2025-11-12, 2025-11-21)"
205785,73,52,"[2025-11-12, 2025-11-21)"
205792,3,52,"[2025-11-12, 2025-11-21)"
205793,125,52,"[2025-11-12, 2025-11-21)"
205798,147,52,"[2025-11-12, 2025-11-21)"
205805,553,52,"[2025-11-12, 2025-11-21)"
205810,449,52,"[2025-11-12, 2025-11-21)"
205813,898,52,"[2025-11-12, 2025-11-21)"
205817,951,52,"[2025-11-12, 2025-11-21)"
205818,181,52,"[2025-11-12, 2025-11-21)"
205821,8,52,"[2025-11-12, 2025-11-21)"
205822,99,52,"[2025-11-12, 2025-11-21)"
205823,102,52,"[2025-11-12, 2025-11-21)"
205826,211,52,"[2025-11-12, 2025-11-21)"
205832,941,53,"[2025-11-30, 2025-12-10)"
205838,777,53,"[2025-11-30, 2025-12-10)"
205845,233,53,"[2025-11-30, 2025-12-10)"
205846,412,53,"[2025-11-30, 2025-12-10)"
205856,443,53,"[2025-11-30, 2025-12-10)"
205858,994,53,"[2025-11-30, 2025-12-10)"
205861,393,53,"[2025-11-30, 2025-12-10)"
205865,172,53,"[2025-11-30, 2025-12-10)"
205866,352,53,"[2025-11-30, 2025-12-10)"
205873,970,53,"[2025-11-30, 2025-12-10)"
205876,724,53,"[2025-11-30, 2025-12-10)"
205882,850,53,"[2025-11-30, 2025-12-10)"
205884,403,53,"[2025-11-30, 2025-12-10)"
205886,574,53,"[2025-11-30, 2025-12-10)"
205887,516,53,"[2025-11-30, 2025-12-10)"
205901,914,53,"[2025-11-30, 2025-12-10)"
205902,188,53,"[2025-11-30, 2025-12-10)"
205903,659,53,"[2025-11-30, 2025-12-10)"
205907,8,53,"[2025-11-30, 2025-12-10)"
205911,527,53,"[2025-11-30, 2025-12-10)"
205912,966,53,"[2025-11-30, 2025-12-10)"
205914,38,53,"[2025-11-30, 2025-12-10)"
205921,481,53,"[2025-11-30, 2025-12-10)"
205922,579,53,"[2025-11-30, 2025-12-10)"
205930,474,53,"[2025-11-30, 2025-12-10)"
205931,827,54,"[2025-11-04, 2025-11-08)"
205932,367,54,"[2025-11-04, 2025-11-08)"
205933,834,54,"[2025-11-04, 2025-11-08)"
205934,271,54,"[2025-11-04, 2025-11-08)"
205935,835,54,"[2025-11-04, 2025-11-08)"
205937,790,54,"[2025-11-04, 2025-11-08)"
205940,848,54,"[2025-11-04, 2025-11-08)"
205943,859,54,"[2025-11-04, 2025-11-08)"
205944,930,54,"[2025-11-04, 2025-11-08)"
205945,492,54,"[2025-11-04, 2025-11-08)"
205949,125,54,"[2025-11-04, 2025-11-08)"
205950,856,54,"[2025-11-04, 2025-11-08)"
205952,724,54,"[2025-11-04, 2025-11-08)"
205953,929,54,"[2025-11-04, 2025-11-08)"
205955,121,54,"[2025-11-04, 2025-11-08)"
205958,533,54,"[2025-11-04, 2025-11-08)"
205960,501,54,"[2025-11-04, 2025-11-08)"
205963,67,54,"[2025-11-04, 2025-11-08)"
205968,665,54,"[2025-11-04, 2025-11-08)"
205976,871,54,"[2025-11-04, 2025-11-08)"
205977,84,54,"[2025-11-04, 2025-11-08)"
205978,123,54,"[2025-11-04, 2025-11-08)"
205982,828,54,"[2025-11-04, 2025-11-08)"
205984,249,54,"[2025-11-04, 2025-11-08)"
205985,556,54,"[2025-11-04, 2025-11-08)"
205986,52,54,"[2025-11-04, 2025-11-08)"
205987,493,54,"[2025-11-04, 2025-11-08)"
205990,744,54,"[2025-11-04, 2025-11-08)"
205991,761,54,"[2025-11-04, 2025-11-08)"
205992,186,54,"[2025-11-04, 2025-11-08)"
205999,772,54,"[2025-11-04, 2025-11-08)"
206001,745,54,"[2025-11-04, 2025-11-08)"
206002,721,54,"[2025-11-04, 2025-11-08)"
206006,197,54,"[2025-11-04, 2025-11-08)"
206008,991,54,"[2025-11-04, 2025-11-08)"
206011,354,54,"[2025-11-04, 2025-11-08)"
206014,301,54,"[2025-11-04, 2025-11-08)"
206017,655,54,"[2025-11-04, 2025-11-08)"
206021,708,54,"[2025-11-04, 2025-11-08)"
206023,722,54,"[2025-11-04, 2025-11-08)"
206025,748,54,"[2025-11-04, 2025-11-08)"
206027,858,54,"[2025-11-04, 2025-11-08)"
206028,625,54,"[2025-11-04, 2025-11-08)"
206046,271,55,"[2025-12-03, 2025-12-12)"
206048,729,55,"[2025-12-03, 2025-12-12)"
206052,680,55,"[2025-12-03, 2025-12-12)"
206056,455,55,"[2025-12-03, 2025-12-12)"
206059,892,55,"[2025-12-03, 2025-12-12)"
206072,658,55,"[2025-12-03, 2025-12-12)"
206074,714,55,"[2025-12-03, 2025-12-12)"
206080,30,55,"[2025-12-03, 2025-12-12)"
206081,224,55,"[2025-12-03, 2025-12-12)"
206084,734,55,"[2025-12-03, 2025-12-12)"
206092,867,55,"[2025-12-03, 2025-12-12)"
206096,480,55,"[2025-12-03, 2025-12-12)"
206097,122,55,"[2025-12-03, 2025-12-12)"
206098,570,55,"[2025-12-03, 2025-12-12)"
206108,866,55,"[2025-12-03, 2025-12-12)"
206109,815,55,"[2025-12-03, 2025-12-12)"
206112,411,55,"[2025-12-03, 2025-12-12)"
206114,127,55,"[2025-12-03, 2025-12-12)"
206121,153,55,"[2025-12-03, 2025-12-12)"
206129,493,55,"[2025-12-03, 2025-12-12)"
206133,223,56,"[2025-12-21, 2025-12-31)"
206140,849,56,"[2025-12-21, 2025-12-31)"
206144,256,56,"[2025-12-21, 2025-12-31)"
206145,543,56,"[2025-12-21, 2025-12-31)"
206148,540,56,"[2025-12-21, 2025-12-31)"
206149,710,56,"[2025-12-21, 2025-12-31)"
206153,492,56,"[2025-12-21, 2025-12-31)"
206159,641,56,"[2025-12-21, 2025-12-31)"
206160,918,56,"[2025-12-21, 2025-12-31)"
206167,675,56,"[2025-12-21, 2025-12-31)"
206170,293,56,"[2025-12-21, 2025-12-31)"
206173,407,56,"[2025-12-21, 2025-12-31)"
206179,239,56,"[2025-12-21, 2025-12-31)"
206183,291,56,"[2025-12-21, 2025-12-31)"
206184,178,56,"[2025-12-21, 2025-12-31)"
206185,400,56,"[2025-12-21, 2025-12-31)"
206186,895,56,"[2025-12-21, 2025-12-31)"
206187,360,56,"[2025-12-21, 2025-12-31)"
206188,861,56,"[2025-12-21, 2025-12-31)"
206197,95,56,"[2025-12-21, 2025-12-31)"
206198,294,56,"[2025-12-21, 2025-12-31)"
206199,486,56,"[2025-12-21, 2025-12-31)"
206202,511,56,"[2025-12-21, 2025-12-31)"
206204,342,56,"[2025-12-21, 2025-12-31)"
206206,738,56,"[2025-12-21, 2025-12-31)"
206214,434,56,"[2025-12-21, 2025-12-31)"
206216,882,56,"[2025-12-21, 2025-12-31)"
206218,830,56,"[2025-12-21, 2025-12-31)"
206220,419,56,"[2025-12-21, 2025-12-31)"
206228,70,56,"[2025-12-21, 2025-12-31)"
206229,763,56,"[2025-12-21, 2025-12-31)"
206231,118,57,"[2025-12-24, 2025-12-31)"
206233,934,57,"[2025-12-24, 2025-12-31)"
206234,195,57,"[2025-12-24, 2025-12-31)"
206235,303,57,"[2025-12-24, 2025-12-31)"
206237,180,57,"[2025-12-24, 2025-12-31)"
206239,608,57,"[2025-12-24, 2025-12-31)"
206240,800,57,"[2025-12-24, 2025-12-31)"
206242,506,57,"[2025-12-24, 2025-12-31)"
206247,890,57,"[2025-12-24, 2025-12-31)"
206250,632,57,"[2025-12-24, 2025-12-31)"
206251,286,57,"[2025-12-24, 2025-12-31)"
206252,692,57,"[2025-12-24, 2025-12-31)"
206253,881,57,"[2025-12-24, 2025-12-31)"
206255,404,57,"[2025-12-24, 2025-12-31)"
206256,331,57,"[2025-12-24, 2025-12-31)"
206258,981,57,"[2025-12-24, 2025-12-31)"
206260,809,57,"[2025-12-24, 2025-12-31)"
206262,838,57,"[2025-12-24, 2025-12-31)"
206263,693,57,"[2025-12-24, 2025-12-31)"
206264,464,57,"[2025-12-24, 2025-12-31)"
206265,636,57,"[2025-12-24, 2025-12-31)"
206267,863,57,"[2025-12-24, 2025-12-31)"
206268,452,57,"[2025-12-24, 2025-12-31)"
206273,156,57,"[2025-12-24, 2025-12-31)"
206276,385,57,"[2025-12-24, 2025-12-31)"
206278,463,57,"[2025-12-24, 2025-12-31)"
206284,470,57,"[2025-12-24, 2025-12-31)"
206287,583,57,"[2025-12-24, 2025-12-31)"
206292,4,57,"[2025-12-24, 2025-12-31)"
206294,647,57,"[2025-12-24, 2025-12-31)"
206295,877,57,"[2025-12-24, 2025-12-31)"
206296,987,57,"[2025-12-24, 2025-12-31)"
206301,939,57,"[2025-12-24, 2025-12-31)"
206304,916,57,"[2025-12-24, 2025-12-31)"
206305,124,57,"[2025-12-24, 2025-12-31)"
206312,238,57,"[2025-12-24, 2025-12-31)"
206314,526,57,"[2025-12-24, 2025-12-31)"
206315,214,57,"[2025-12-24, 2025-12-31)"
206319,664,57,"[2025-12-24, 2025-12-31)"
206320,577,57,"[2025-12-24, 2025-12-31)"
206324,903,57,"[2025-12-24, 2025-12-31)"
206325,654,57,"[2025-12-24, 2025-12-31)"
206327,780,57,"[2025-12-24, 2025-12-31)"
206328,907,57,"[2025-12-24, 2025-12-31)"
206329,325,57,"[2025-12-24, 2025-12-31)"
206338,763,58,"[2025-11-16, 2025-11-26)"
206355,941,58,"[2025-11-16, 2025-11-26)"
206356,70,58,"[2025-11-16, 2025-11-26)"
206364,38,58,"[2025-11-16, 2025-11-26)"
206366,388,58,"[2025-11-16, 2025-11-26)"
206367,721,58,"[2025-11-16, 2025-11-26)"
206374,640,58,"[2025-11-16, 2025-11-26)"
206378,415,58,"[2025-11-16, 2025-11-26)"
206383,271,58,"[2025-11-16, 2025-11-26)"
206385,697,58,"[2025-11-16, 2025-11-26)"
206387,256,58,"[2025-11-16, 2025-11-26)"
206390,932,58,"[2025-11-16, 2025-11-26)"
206395,121,58,"[2025-11-16, 2025-11-26)"
206397,967,58,"[2025-11-16, 2025-11-26)"
206399,48,58,"[2025-11-16, 2025-11-26)"
206401,481,58,"[2025-11-16, 2025-11-26)"
206406,340,58,"[2025-11-16, 2025-11-26)"
206416,468,58,"[2025-11-16, 2025-11-26)"
206438,343,59,"[2025-11-29, 2025-12-10)"
206439,26,59,"[2025-11-29, 2025-12-10)"
206442,3,59,"[2025-11-29, 2025-12-10)"
206450,218,59,"[2025-11-29, 2025-12-10)"
206464,52,59,"[2025-11-29, 2025-12-10)"
206465,257,59,"[2025-11-29, 2025-12-10)"
206467,79,59,"[2025-11-29, 2025-12-10)"
206474,944,59,"[2025-11-29, 2025-12-10)"
206483,525,59,"[2025-11-29, 2025-12-10)"
206484,256,59,"[2025-11-29, 2025-12-10)"
206485,913,59,"[2025-11-29, 2025-12-10)"
206487,303,59,"[2025-11-29, 2025-12-10)"
206489,871,59,"[2025-11-29, 2025-12-10)"
206518,848,59,"[2025-11-29, 2025-12-10)"
206531,682,60,"[2025-12-29, 2025-12-31)"
206532,408,60,"[2025-12-29, 2025-12-31)"
206533,207,60,"[2025-12-29, 2025-12-31)"
206534,768,60,"[2025-12-29, 2025-12-31)"
206535,493,60,"[2025-12-29, 2025-12-31)"
206536,266,60,"[2025-12-29, 2025-12-31)"
206538,844,60,"[2025-12-29, 2025-12-31)"
206542,204,60,"[2025-12-29, 2025-12-31)"
206543,625,60,"[2025-12-29, 2025-12-31)"
206544,661,60,"[2025-12-29, 2025-12-31)"
206546,866,60,"[2025-12-29, 2025-12-31)"
206547,977,60,"[2025-12-29, 2025-12-31)"
206548,816,60,"[2025-12-29, 2025-12-31)"
206549,537,60,"[2025-12-29, 2025-12-31)"
206550,836,60,"[2025-12-29, 2025-12-31)"
206551,461,60,"[2025-12-29, 2025-12-31)"
206552,157,60,"[2025-12-29, 2025-12-31)"
206553,500,60,"[2025-12-29, 2025-12-31)"
206554,491,60,"[2025-12-29, 2025-12-31)"
206555,744,60,"[2025-12-29, 2025-12-31)"
206560,586,60,"[2025-12-29, 2025-12-31)"
206561,273,60,"[2025-12-29, 2025-12-31)"
206562,114,60,"[2025-12-29, 2025-12-31)"
206564,13,60,"[2025-12-29, 2025-12-31)"
206567,794,60,"[2025-12-29, 2025-12-31)"
206568,134,60,"[2025-12-29, 2025-12-31)"
206569,653,60,"[2025-12-29, 2025-12-31)"
206570,228,60,"[2025-12-29, 2025-12-31)"
206571,418,60,"[2025-12-29, 2025-12-31)"
206573,958,60,"[2025-12-29, 2025-12-31)"
206575,629,60,"[2025-12-29, 2025-12-31)"
206576,587,60,"[2025-12-29, 2025-12-31)"
206577,990,60,"[2025-12-29, 2025-12-31)"
206579,848,60,"[2025-12-29, 2025-12-31)"
206581,591,60,"[2025-12-29, 2025-12-31)"
206582,324,60,"[2025-12-29, 2025-12-31)"
206585,115,60,"[2025-12-29, 2025-12-31)"
206586,158,60,"[2025-12-29, 2025-12-31)"
206588,712,60,"[2025-12-29, 2025-12-31)"
206589,125,60,"[2025-12-29, 2025-12-31)"
206590,322,60,"[2025-12-29, 2025-12-31)"
206591,229,60,"[2025-12-29, 2025-12-31)"
206593,431,60,"[2025-12-29, 2025-12-31)"
206595,859,60,"[2025-12-29, 2025-12-31)"
206596,782,60,"[2025-12-29, 2025-12-31)"
206597,772,60,"[2025-12-29, 2025-12-31)"
206598,154,60,"[2025-12-29, 2025-12-31)"
206599,728,60,"[2025-12-29, 2025-12-31)"
206600,29,60,"[2025-12-29, 2025-12-31)"
206601,746,60,"[2025-12-29, 2025-12-31)"
206603,566,60,"[2025-12-29, 2025-12-31)"
206604,389,60,"[2025-12-29, 2025-12-31)"
206609,222,60,"[2025-12-29, 2025-12-31)"
206612,725,60,"[2025-12-29, 2025-12-31)"
206615,676,60,"[2025-12-29, 2025-12-31)"
206617,998,60,"[2025-12-29, 2025-12-31)"
206618,810,60,"[2025-12-29, 2025-12-31)"
206619,242,60,"[2025-12-29, 2025-12-31)"
206621,741,60,"[2025-12-29, 2025-12-31)"
206623,135,60,"[2025-12-29, 2025-12-31)"
206624,645,60,"[2025-12-29, 2025-12-31)"
206629,74,60,"[2025-12-29, 2025-12-31)"
206630,915,60,"[2025-12-29, 2025-12-31)"
206637,664,61,"[2025-11-28, 2025-12-09)"
206638,553,61,"[2025-11-28, 2025-12-09)"
206643,880,61,"[2025-11-28, 2025-12-09)"
206645,868,61,"[2025-11-28, 2025-12-09)"
206647,640,61,"[2025-11-28, 2025-12-09)"
206658,793,61,"[2025-11-28, 2025-12-09)"
206660,791,61,"[2025-11-28, 2025-12-09)"
206664,997,61,"[2025-11-28, 2025-12-09)"
206668,321,61,"[2025-11-28, 2025-12-09)"
206675,520,61,"[2025-11-28, 2025-12-09)"
206676,863,61,"[2025-11-28, 2025-12-09)"
206678,857,61,"[2025-11-28, 2025-12-09)"
206683,582,61,"[2025-11-28, 2025-12-09)"
206685,607,61,"[2025-11-28, 2025-12-09)"
206701,687,61,"[2025-11-28, 2025-12-09)"
206710,68,61,"[2025-11-28, 2025-12-09)"
206712,141,61,"[2025-11-28, 2025-12-09)"
206713,70,61,"[2025-11-28, 2025-12-09)"
206714,292,61,"[2025-11-28, 2025-12-09)"
206717,82,61,"[2025-11-28, 2025-12-09)"
206720,629,61,"[2025-11-28, 2025-12-09)"
206722,320,61,"[2025-11-28, 2025-12-09)"
206724,225,61,"[2025-11-28, 2025-12-09)"
206725,462,61,"[2025-11-28, 2025-12-09)"
206730,32,61,"[2025-11-28, 2025-12-09)"
206739,228,62,"[2025-12-04, 2025-12-13)"
206753,967,62,"[2025-12-04, 2025-12-13)"
206759,434,62,"[2025-12-04, 2025-12-13)"
206780,61,62,"[2025-12-04, 2025-12-13)"
206782,66,62,"[2025-12-04, 2025-12-13)"
206784,799,62,"[2025-12-04, 2025-12-13)"
206788,131,62,"[2025-12-04, 2025-12-13)"
206791,972,62,"[2025-12-04, 2025-12-13)"
206813,176,62,"[2025-12-04, 2025-12-13)"
206828,767,62,"[2025-12-04, 2025-12-13)"
206831,909,63,"[2025-11-18, 2025-11-24)"
206836,56,63,"[2025-11-18, 2025-11-24)"
206837,208,63,"[2025-11-18, 2025-11-24)"
206842,604,63,"[2025-11-18, 2025-11-24)"
206843,263,63,"[2025-11-18, 2025-11-24)"
206846,638,63,"[2025-11-18, 2025-11-24)"
206849,390,63,"[2025-11-18, 2025-11-24)"
206853,683,63,"[2025-11-18, 2025-11-24)"
206858,563,63,"[2025-11-18, 2025-11-24)"
206860,526,63,"[2025-11-18, 2025-11-24)"
206868,812,63,"[2025-11-18, 2025-11-24)"
206869,567,63,"[2025-11-18, 2025-11-24)"
206870,82,63,"[2025-11-18, 2025-11-24)"
206875,352,63,"[2025-11-18, 2025-11-24)"
206888,57,63,"[2025-11-18, 2025-11-24)"
206892,158,63,"[2025-11-18, 2025-11-24)"
206898,605,63,"[2025-11-18, 2025-11-24)"
206899,855,63,"[2025-11-18, 2025-11-24)"
206900,434,63,"[2025-11-18, 2025-11-24)"
206901,110,63,"[2025-11-18, 2025-11-24)"
206905,533,63,"[2025-11-18, 2025-11-24)"
206908,791,63,"[2025-11-18, 2025-11-24)"
206911,773,63,"[2025-11-18, 2025-11-24)"
206913,974,63,"[2025-11-18, 2025-11-24)"
206915,472,63,"[2025-11-18, 2025-11-24)"
206921,702,63,"[2025-11-18, 2025-11-24)"
206928,931,63,"[2025-11-18, 2025-11-24)"
206932,404,64,"[2025-11-20, 2025-11-25)"
206936,925,64,"[2025-11-20, 2025-11-25)"
206937,787,64,"[2025-11-20, 2025-11-25)"
206939,176,64,"[2025-11-20, 2025-11-25)"
206941,599,64,"[2025-11-20, 2025-11-25)"
206942,89,64,"[2025-11-20, 2025-11-25)"
206946,549,64,"[2025-11-20, 2025-11-25)"
206947,864,64,"[2025-11-20, 2025-11-25)"
206948,586,64,"[2025-11-20, 2025-11-25)"
206951,41,64,"[2025-11-20, 2025-11-25)"
206953,687,64,"[2025-11-20, 2025-11-25)"
206954,663,64,"[2025-11-20, 2025-11-25)"
206959,658,64,"[2025-11-20, 2025-11-25)"
206960,9,64,"[2025-11-20, 2025-11-25)"
206962,328,64,"[2025-11-20, 2025-11-25)"
206963,124,64,"[2025-11-20, 2025-11-25)"
206964,85,64,"[2025-11-20, 2025-11-25)"
206966,993,64,"[2025-11-20, 2025-11-25)"
206968,515,64,"[2025-11-20, 2025-11-25)"
206970,291,64,"[2025-11-20, 2025-11-25)"
206977,809,64,"[2025-11-20, 2025-11-25)"
206978,408,64,"[2025-11-20, 2025-11-25)"
206991,821,64,"[2025-11-20, 2025-11-25)"
206994,269,64,"[2025-11-20, 2025-11-25)"
206996,296,64,"[2025-11-20, 2025-11-25)"
206997,882,64,"[2025-11-20, 2025-11-25)"
207004,425,64,"[2025-11-20, 2025-11-25)"
207006,778,64,"[2025-11-20, 2025-11-25)"
207007,705,64,"[2025-11-20, 2025-11-25)"
207009,982,64,"[2025-11-20, 2025-11-25)"
207010,587,64,"[2025-11-20, 2025-11-25)"
207011,155,64,"[2025-11-20, 2025-11-25)"
207013,979,64,"[2025-11-20, 2025-11-25)"
207016,248,64,"[2025-11-20, 2025-11-25)"
207021,893,64,"[2025-11-20, 2025-11-25)"
207022,179,64,"[2025-11-20, 2025-11-25)"
207023,689,64,"[2025-11-20, 2025-11-25)"
207031,998,65,"[2025-11-27, 2025-12-03)"
207032,46,65,"[2025-11-27, 2025-12-03)"
207033,208,65,"[2025-11-27, 2025-12-03)"
207035,129,65,"[2025-11-27, 2025-12-03)"
207037,505,65,"[2025-11-27, 2025-12-03)"
207041,374,65,"[2025-11-27, 2025-12-03)"
207046,453,65,"[2025-11-27, 2025-12-03)"
207048,429,65,"[2025-11-27, 2025-12-03)"
207049,337,65,"[2025-11-27, 2025-12-03)"
207050,757,65,"[2025-11-27, 2025-12-03)"
207056,204,65,"[2025-11-27, 2025-12-03)"
207063,781,65,"[2025-11-27, 2025-12-03)"
207071,564,65,"[2025-11-27, 2025-12-03)"
207072,679,65,"[2025-11-27, 2025-12-03)"
207073,366,65,"[2025-11-27, 2025-12-03)"
207078,286,65,"[2025-11-27, 2025-12-03)"
207083,633,65,"[2025-11-27, 2025-12-03)"
207085,572,65,"[2025-11-27, 2025-12-03)"
207086,164,65,"[2025-11-27, 2025-12-03)"
207090,91,65,"[2025-11-27, 2025-12-03)"
207092,161,65,"[2025-11-27, 2025-12-03)"
207094,411,65,"[2025-11-27, 2025-12-03)"
207097,311,65,"[2025-11-27, 2025-12-03)"
207099,291,65,"[2025-11-27, 2025-12-03)"
207103,701,65,"[2025-11-27, 2025-12-03)"
207109,472,65,"[2025-11-27, 2025-12-03)"
207111,688,65,"[2025-11-27, 2025-12-03)"
207114,536,65,"[2025-11-27, 2025-12-03)"
207116,896,65,"[2025-11-27, 2025-12-03)"
207117,299,65,"[2025-11-27, 2025-12-03)"
207128,487,65,"[2025-11-27, 2025-12-03)"
207129,93,65,"[2025-11-27, 2025-12-03)"
207136,607,66,"[2025-12-26, 2026-01-02)"
207141,752,66,"[2025-12-26, 2026-01-02)"
207142,970,66,"[2025-12-26, 2026-01-02)"
207143,944,66,"[2025-12-26, 2026-01-02)"
207144,16,66,"[2025-12-26, 2026-01-02)"
207145,812,66,"[2025-12-26, 2026-01-02)"
207146,471,66,"[2025-12-26, 2026-01-02)"
207148,808,66,"[2025-12-26, 2026-01-02)"
207153,167,66,"[2025-12-26, 2026-01-02)"
207155,813,66,"[2025-12-26, 2026-01-02)"
207159,57,66,"[2025-12-26, 2026-01-02)"
207160,568,66,"[2025-12-26, 2026-01-02)"
207161,769,66,"[2025-12-26, 2026-01-02)"
207162,28,66,"[2025-12-26, 2026-01-02)"
